date,store_id,product_id,units_sold,temperature,rain,is_holiday,day_of_week,month
2024-04-04,store_2,product_2,39,15.6,0.0,0.0,3,4
2024-04-04,store_2,product_3,6,15.6,0.0,0.0,3,4
2024-04-04,store_2,product_4,8,15.6,0.0,0.0,3,4
2024-04-04,store_2,product_5,15,15.6,0.0,0.0,3,4
2024-04-04,store_2,product_6,36,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_1,39,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_2,4,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_3,11,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_4,33,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_5,17,15.6,0.0,0.0,3,4
2024-04-04,store_3,product_6,27,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_1,53,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_2,41,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_3,6,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_4,35,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_5,20,15.6,0.0,0.0,3,4
2024-04-04,store_4,product_6,23,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_1,4,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_2,41,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_3,40,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_4,24,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_5,44,15.6,0.0,0.0,3,4
2024-04-04,store_5,product_6,48,15.6,0.0,0.0,3,4
2024-04-05,store_1,product_1,22,27.9,0.0,0.0,4,4
2024-04-05,store_1,product_2,14,27.9,0.0,0.0,4,4
2024-04-05,store_1,product_3,10,27.9,0.0,0.0,4,4
2024-04-05,store_1,product_4,34,27.9,0.0,0.0,4,4
2024-04-05,store_1,product_5,17,27.9,0.0,0.0,4,4
2024-04-05,store_1,product_6,40,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_1,32,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_2,37,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_3,24,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_4,32,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_5,19,27.9,0.0,0.0,4,4
2024-04-05,store_2,product_6,34,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_1,13,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_2,11,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_3,14,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_4,41,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_5,48,27.9,0.0,0.0,4,4
2024-04-05,store_3,product_6,34,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_1,9,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_2,17,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_3,8,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_4,42,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_5,41,27.9,0.0,0.0,4,4
2024-04-05,store_4,product_6,10,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_1,9,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_2,14,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_3,41,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_4,36,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_5,32,27.9,0.0,0.0,4,4
2024-04-05,store_5,product_6,29,27.9,0.0,0.0,4,4
2024-04-06,store_1,product_1,44,26.0,0.0,0.0,5,4
2024-04-06,store_1,product_2,38,26.0,0.0,0.0,5,4
2024-04-06,store_1,product_3,41,26.0,0.0,0.0,5,4
2024-04-06,store_1,product_4,40,26.0,0.0,0.0,5,4
2024-04-06,store_1,product_5,18,26.0,0.0,0.0,5,4
2024-04-06,store_1,product_6,25,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_1,15,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_2,37,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_3,40,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_4,31,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_5,11,26.0,0.0,0.0,5,4
2024-04-06,store_2,product_6,22,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_1,13,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_2,3,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_3,29,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_4,45,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_5,39,26.0,0.0,0.0,5,4
2024-04-06,store_3,product_6,33,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_1,29,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_2,23,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_3,7,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_4,44,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_5,46,26.0,0.0,0.0,5,4
2024-04-06,store_4,product_6,21,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_1,10,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_2,30,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_3,44,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_4,11,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_5,29,26.0,0.0,0.0,5,4
2024-04-06,store_5,product_6,31,26.0,0.0,0.0,5,4
2024-04-07,store_1,product_1,29,27.3,0.0,0.0,6,4
2024-04-07,store_1,product_2,50,27.3,0.0,0.0,6,4
2024-04-07,store_1,product_3,29,27.3,0.0,0.0,6,4
2024-04-07,store_1,product_4,41,27.3,0.0,0.0,6,4
2024-04-07,store_1,product_5,10,27.3,0.0,0.0,6,4
2024-04-07,store_1,product_6,20,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_1,35,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_2,35,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_3,6,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_4,14,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_5,13,27.3,0.0,0.0,6,4
2024-04-07,store_2,product_6,42,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_1,27,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_2,7,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_3,20,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_4,18,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_5,46,27.3,0.0,0.0,6,4
2024-04-07,store_3,product_6,23,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_1,37,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_2,17,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_3,10,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_4,23,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_5,28,27.3,0.0,0.0,6,4
2024-04-07,store_4,product_6,30,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_1,13,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_2,27,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_3,19,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_4,30,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_5,14,27.3,0.0,0.0,6,4
2024-04-07,store_5,product_6,20,27.3,0.0,0.0,6,4
2024-04-08,store_1,product_1,43,23.5,1.0,0.0,0,4
2024-04-08,store_1,product_2,46,23.5,1.0,0.0,0,4
2024-04-08,store_1,product_3,19,23.5,1.0,0.0,0,4
2024-04-08,store_1,product_4,47,23.5,1.0,0.0,0,4
2024-04-08,store_1,product_5,58,23.5,1.0,0.0,0,4
2024-04-08,store_1,product_6,47,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_1,29,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_2,45,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_3,14,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_4,37,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_5,28,23.5,1.0,0.0,0,4
2024-04-08,store_2,product_6,26,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_1,47,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_2,8,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_3,40,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_4,12,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_5,37,23.5,1.0,0.0,0,4
2024-04-08,store_3,product_6,13,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_1,31,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_2,32,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_3,6,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_4,41,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_5,15,23.5,1.0,0.0,0,4
2024-04-08,store_4,product_6,38,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_1,5,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_2,42,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_3,29,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_4,36,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_5,18,23.5,1.0,0.0,0,4
2024-04-08,store_5,product_6,33,23.5,1.0,0.0,0,4
2024-04-09,store_1,product_1,39,30.5,0.0,0.0,1,4
2024-04-09,store_1,product_2,26,30.5,0.0,0.0,1,4
2024-04-09,store_1,product_3,26,30.5,0.0,0.0,1,4
2024-04-09,store_1,product_4,48,30.5,0.0,0.0,1,4
2024-04-09,store_1,product_5,21,30.5,0.0,0.0,1,4
2024-04-09,store_1,product_6,22,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_1,39,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_2,39,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_3,25,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_4,42,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_5,47,30.5,0.0,0.0,1,4
2024-04-09,store_2,product_6,43,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_1,18,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_2,11,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_3,52,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_4,22,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_5,32,30.5,0.0,0.0,1,4
2024-04-09,store_3,product_6,36,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_1,17,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_2,25,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_3,6,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_4,21,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_5,16,30.5,0.0,0.0,1,4
2024-04-09,store_4,product_6,32,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_1,10,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_2,40,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_3,25,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_4,19,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_5,17,30.5,0.0,0.0,1,4
2024-04-09,store_5,product_6,45,30.5,0.0,0.0,1,4
2024-04-10,store_1,product_1,27,25.8,0.0,0.0,2,4
2024-04-10,store_1,product_2,40,25.8,0.0,0.0,2,4
2024-04-10,store_1,product_3,43,25.8,0.0,0.0,2,4
2024-04-10,store_1,product_4,15,25.8,0.0,0.0,2,4
2024-04-10,store_1,product_5,11,25.8,0.0,0.0,2,4
2024-04-10,store_1,product_6,49,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_1,14,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_2,34,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_3,24,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_4,31,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_5,45,25.8,0.0,0.0,2,4
2024-04-10,store_2,product_6,48,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_1,19,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_2,3,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_3,24,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_4,39,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_5,45,25.8,0.0,0.0,2,4
2024-04-10,store_3,product_6,51,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_1,16,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_2,39,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_3,8,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_4,36,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_5,36,25.8,0.0,0.0,2,4
2024-04-10,store_4,product_6,18,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_1,5,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_2,39,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_3,52,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_4,39,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_5,49,25.8,0.0,0.0,2,4
2024-04-10,store_5,product_6,41,25.8,0.0,0.0,2,4
2024-04-11,store_1,product_1,43,31.5,0.0,1.0,3,4
2024-04-11,store_1,product_2,21,31.5,0.0,1.0,3,4
2024-04-11,store_1,product_3,53,31.5,0.0,1.0,3,4
2024-04-11,store_1,product_4,27,31.5,0.0,1.0,3,4
2024-04-11,store_1,product_5,7,31.5,0.0,1.0,3,4
2024-04-11,store_1,product_6,30,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_1,34,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_2,18,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_3,32,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_4,13,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_5,24,31.5,0.0,1.0,3,4
2024-04-11,store_2,product_6,31,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_1,22,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_2,5,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_3,21,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_4,11,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_5,35,31.5,0.0,1.0,3,4
2024-04-11,store_3,product_6,28,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_1,41,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_2,36,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_3,3,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_4,4,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_5,25,31.5,0.0,1.0,3,4
2024-04-11,store_4,product_6,31,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_1,6,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_2,22,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_3,52,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_4,22,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_5,49,31.5,0.0,1.0,3,4
2024-04-11,store_5,product_6,17,31.5,0.0,1.0,3,4
2024-04-12,store_1,product_1,36,20.2,0.0,0.0,4,4
2024-04-12,store_1,product_2,25,20.2,0.0,0.0,4,4
2024-04-12,store_1,product_3,16,20.2,0.0,0.0,4,4
2024-04-12,store_1,product_4,34,20.2,0.0,0.0,4,4
2024-04-12,store_1,product_5,49,20.2,0.0,0.0,4,4
2024-04-12,store_1,product_6,26,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_1,48,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_2,13,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_3,55,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_4,46,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_5,6,20.2,0.0,0.0,4,4
2024-04-12,store_2,product_6,44,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_1,49,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_2,7,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_3,52,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_4,26,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_5,39,20.2,0.0,0.0,4,4
2024-04-12,store_3,product_6,37,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_1,31,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_2,23,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_3,4,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_4,21,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_5,25,20.2,0.0,0.0,4,4
2024-04-12,store_4,product_6,17,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_1,5,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_2,23,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_3,20,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_4,56,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_5,42,20.2,0.0,0.0,4,4
2024-04-12,store_5,product_6,36,20.2,0.0,0.0,4,4
2024-04-13,store_1,product_1,24,25.9,0.0,0.0,5,4
2024-04-13,store_1,product_2,33,25.9,0.0,0.0,5,4
2024-04-13,store_1,product_3,45,25.9,0.0,0.0,5,4
2024-04-13,store_1,product_4,31,25.9,0.0,0.0,5,4
2024-04-13,store_1,product_5,23,25.9,0.0,0.0,5,4
2024-04-13,store_1,product_6,51,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_1,19,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_2,42,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_3,43,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_4,30,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_5,33,25.9,0.0,0.0,5,4
2024-04-13,store_2,product_6,44,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_1,41,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_2,6,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_3,36,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_4,21,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_5,48,25.9,0.0,0.0,5,4
2024-04-13,store_3,product_6,22,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_1,45,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_2,41,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_3,14,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_4,45,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_5,45,25.9,0.0,0.0,5,4
2024-04-13,store_4,product_6,43,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_1,3,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_2,23,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_3,30,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_4,32,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_5,20,25.9,0.0,0.0,5,4
2024-04-13,store_5,product_6,7,25.9,0.0,0.0,5,4
2024-04-14,store_1,product_1,31,25.4,1.0,1.0,6,4
2024-04-14,store_1,product_2,42,25.4,1.0,1.0,6,4
2024-04-14,store_1,product_3,29,25.4,1.0,1.0,6,4
2024-04-14,store_1,product_4,18,25.4,1.0,1.0,6,4
2024-04-14,store_1,product_5,38,25.4,1.0,1.0,6,4
2024-04-14,store_1,product_6,41,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_1,31,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_2,22,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_3,22,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_4,14,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_5,41,25.4,1.0,1.0,6,4
2024-04-14,store_2,product_6,42,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_1,14,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_2,13,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_3,40,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_4,5,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_5,33,25.4,1.0,1.0,6,4
2024-04-14,store_3,product_6,32,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_1,26,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_2,25,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_3,13,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_4,37,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_5,23,25.4,1.0,1.0,6,4
2024-04-14,store_4,product_6,22,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_1,8,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_2,40,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_3,14,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_4,52,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_5,28,25.4,1.0,1.0,6,4
2024-04-14,store_5,product_6,33,25.4,1.0,1.0,6,4
2024-04-15,store_1,product_1,15,21.2,0.0,0.0,0,4
2024-04-15,store_1,product_2,33,21.2,0.0,0.0,0,4
2024-04-15,store_1,product_3,25,21.2,0.0,0.0,0,4
2024-04-15,store_1,product_4,30,21.2,0.0,0.0,0,4
2024-04-15,store_1,product_5,39,21.2,0.0,0.0,0,4
2024-04-15,store_1,product_6,24,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_1,21,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_2,43,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_3,39,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_4,21,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_5,33,21.2,0.0,0.0,0,4
2024-04-15,store_2,product_6,34,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_1,13,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_2,13,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_3,21,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_4,8,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_5,49,21.2,0.0,0.0,0,4
2024-04-15,store_3,product_6,33,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_1,19,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_2,35,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_3,4,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_4,15,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_5,18,21.2,0.0,0.0,0,4
2024-04-15,store_4,product_6,32,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_1,7,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_2,25,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_3,43,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_4,42,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_5,40,21.2,0.0,0.0,0,4
2024-04-15,store_5,product_6,8,21.2,0.0,0.0,0,4
2024-04-16,store_1,product_1,44,27.3,1.0,0.0,1,4
2024-04-16,store_1,product_2,7,27.3,1.0,0.0,1,4
2024-04-16,store_1,product_3,28,27.3,1.0,0.0,1,4
2024-04-16,store_1,product_4,31,27.3,1.0,0.0,1,4
2024-04-16,store_1,product_5,26,27.3,1.0,0.0,1,4
2024-04-16,store_1,product_6,42,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_1,8,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_2,13,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_3,34,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_4,13,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_5,38,27.3,1.0,0.0,1,4
2024-04-16,store_2,product_6,11,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_1,14,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_2,7,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_3,42,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_4,41,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_5,9,27.3,1.0,0.0,1,4
2024-04-16,store_3,product_6,18,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_1,45,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_2,27,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_3,7,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_4,29,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_5,40,27.3,1.0,0.0,1,4
2024-04-16,store_4,product_6,28,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_1,4,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_2,27,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_3,15,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_4,41,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_5,50,27.3,1.0,0.0,1,4
2024-04-16,store_5,product_6,30,27.3,1.0,0.0,1,4
2024-04-17,store_1,product_1,43,17.3,0.0,1.0,2,4
2024-04-17,store_1,product_2,24,17.3,0.0,1.0,2,4
2024-04-17,store_1,product_3,29,17.3,0.0,1.0,2,4
2024-04-17,store_1,product_4,32,17.3,0.0,1.0,2,4
2024-04-17,store_1,product_5,20,17.3,0.0,1.0,2,4
2024-04-17,store_1,product_6,40,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_1,17,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_2,37,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_3,41,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_4,35,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_5,37,17.3,0.0,1.0,2,4
2024-04-17,store_2,product_6,34,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_1,37,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_2,12,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_3,22,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_4,42,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_5,29,17.3,0.0,1.0,2,4
2024-04-17,store_3,product_6,38,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_1,41,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_2,27,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_3,9,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_4,42,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_5,29,17.3,0.0,1.0,2,4
2024-04-17,store_4,product_6,39,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_1,5,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_2,45,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_3,10,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_4,40,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_5,33,17.3,0.0,1.0,2,4
2024-04-17,store_5,product_6,34,17.3,0.0,1.0,2,4
2024-04-18,store_1,product_1,18,23.1,0.0,0.0,3,4
2024-04-18,store_1,product_2,23,23.1,0.0,0.0,3,4
2024-04-18,store_1,product_3,14,23.1,0.0,0.0,3,4
2024-04-18,store_1,product_4,43,23.1,0.0,0.0,3,4
2024-04-18,store_1,product_5,13,23.1,0.0,0.0,3,4
2024-04-18,store_1,product_6,26,23.1,0.0,0.0,3,4
2024-04-18,store_2,product_1,38,23.1,0.0,0.0,3,4
2024-04-18,store_2,product_2,19,23.1,0.0,0.0,3,4
2024-04-18,store_2,product_3,21,23.1,0.0,0.0,3,4
2024-04-18,store_2,product_4,37,23.1,0.0,0.0,3,4
